feature_id,type,area,name,parent,spec_section,status,app_author_note,spec_url
html-ls:interface-member:UserActivation.isActive:ab3b6da885,webidl-member-attribute,api-surface,UserActivation.isActive,UserActivation,,unsupported,Do not rely on this feature in JellyFrame apps. Browser user activation model is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:Navigator.userActivation:cadf96d318,webidl-member-attribute,api-surface,Navigator.userActivation,Navigator,,host_dependent,"Requires manifest capability, target support, host service or backend binding. navigator.onLine and host-optional geolocation subset; many Navigator mixins absent.",https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:ToggleEvent.constructor:c4ebb15c5d,webidl-member-constructor,api-surface,ToggleEvent.constructor,ToggleEvent,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:ToggleEvent.oldState:51966a29a5,webidl-member-attribute,api-surface,ToggleEvent.oldState,ToggleEvent,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:ToggleEvent.newState:45cd69c5f4,webidl-member-attribute,api-surface,ToggleEvent.newState,ToggleEvent,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:ToggleEvent.source:62275b7510,webidl-member-attribute,api-surface,ToggleEvent.source,ToggleEvent,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:ToggleEventInit.DOMString-oldState-:8a24b03d38,webidl-member-member,api-surface,ToggleEventInit,ToggleEventInit,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:ToggleEventInit.DOMString-newState-:84ec6fd01b,webidl-member-member,api-surface,ToggleEventInit,ToggleEventInit,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:ToggleEventInit.null:46852f9e86,webidl-member-member,api-surface,ToggleEventInit.null,ToggleEventInit,,unsupported,Do not rely on this feature in JellyFrame apps. ToggleEvent API is not exposed as a browser-compatible event.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CommandEvent.constructor:fc19220863,webidl-member-constructor,api-surface,CommandEvent.constructor,CommandEvent,,unsupported,Do not rely on this feature in JellyFrame apps. CommandEvent/command infrastructure is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CommandEvent.source:62275b7510,webidl-member-attribute,api-surface,CommandEvent.source,CommandEvent,,unsupported,Do not rely on this feature in JellyFrame apps. CommandEvent/command infrastructure is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CommandEvent.command:fd8ab34d0a,webidl-member-attribute,api-surface,CommandEvent.command,CommandEvent,,unsupported,Do not rely on this feature in JellyFrame apps. CommandEvent/command infrastructure is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:CommandEventInit.null:46852f9e86,webidl-member-member,api-surface,CommandEventInit.null,CommandEventInit,,unsupported,Do not rely on this feature in JellyFrame apps. CommandEvent/command infrastructure is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:CommandEventInit.DOMString-command-:811476e4e9,webidl-member-member,api-surface,CommandEventInit,CommandEventInit,,unsupported,Do not rely on this feature in JellyFrame apps. CommandEvent/command infrastructure is not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:FocusOptions.false:e2e4e3b191,webidl-member-member,api-surface,FocusOptions.false,FocusOptions,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Focus tracking exists; browser-compatible focus options/focusVisible semantics are not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:FocusOptions.focusVisible:ec65941d20,webidl-member-member,api-surface,FocusOptions.focusVisible,FocusOptions,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Focus tracking exists; browser-compatible focus options/focusVisible semantics are not implemented.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-mixin-member:ElementContentEditable.contentEditable:838a74f921,webidl-member-attribute,api-surface,ElementContentEditable.contentEditable,ElementContentEditable,,unsupported,Do not rely on this feature in JellyFrame apps. contenteditable/editing API is not implemented beyond attribute preservation.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-mixin-member:ElementContentEditable.enterKeyHint:da80a777fd,webidl-member-attribute,api-surface,ElementContentEditable.enterKeyHint,ElementContentEditable,,unsupported,Do not rely on this feature in JellyFrame apps. contenteditable/editing API is not implemented beyond attribute preservation.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-mixin-member:ElementContentEditable.isContentEditable:168b736f1b,webidl-member-attribute,api-surface,ElementContentEditable.isContentEditable,ElementContentEditable,,unsupported,Do not rely on this feature in JellyFrame apps. contenteditable/editing API is not implemented beyond attribute preservation.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-mixin-member:ElementContentEditable.inputMode:503b9a6d74,webidl-member-attribute,api-surface,ElementContentEditable.inputMode,ElementContentEditable,,unsupported,Do not rely on this feature in JellyFrame apps. contenteditable/editing API is not implemented beyond attribute preservation.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.constructor:0bf387df04,webidl-member-constructor,api-surface,CloseWatcher.constructor,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.requestClose:aa6ff1476b,webidl-member-operation,api-surface,CloseWatcher.requestClose,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.close:44c18dc786,webidl-member-operation,api-surface,CloseWatcher.close,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.destroy:4a500f33bc,webidl-member-operation,api-surface,CloseWatcher.destroy,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.oncancel:ff04020c32,webidl-member-attribute,api-surface,CloseWatcher.oncancel,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:CloseWatcher.onclose:a4f1e68386,webidl-member-attribute,api-surface,CloseWatcher.onclose,CloseWatcher,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:dictionary-member:CloseWatcherOptions.signal:b4fd7a5470,webidl-member-member,api-surface,CloseWatcherOptions.signal,CloseWatcherOptions,,unsupported,Do not rely on this feature in JellyFrame apps. CloseWatcher API is not exposed.,https://html.spec.whatwg.org/multipage/interaction.html
html-ls:interface-member:HTMLDetailsElement.constructor:c8eb47ce64,webidl-member-constructor,api-surface,HTMLDetailsElement.constructor,HTMLDetailsElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Details/summary markup is parsed/rendered; full toggle/default behavior is absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDetailsElement.name:a3b299918f,webidl-member-attribute,api-surface,HTMLDetailsElement.name,HTMLDetailsElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Details/summary markup is parsed/rendered; full toggle/default behavior is absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDetailsElement.open:b0f47b5ef9,webidl-member-attribute,api-surface,HTMLDetailsElement.open,HTMLDetailsElement,,supported,Boolean open reflection is supported on details elements; summary activation toggles it and dispatches toggle.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDialogElement.constructor:c8eb47ce64,webidl-member-constructor,api-surface,HTMLDialogElement.constructor,HTMLDialogElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Dialog box/default style subset exists; modal/focus/inert algorithms are absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDialogElement.open:b0f47b5ef9,webidl-member-attribute,api-surface,HTMLDialogElement.open,HTMLDialogElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Dialog box/default style subset exists; modal/focus/inert algorithms are absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDialogElement.returnValue:6d0970c01c,webidl-member-attribute,api-surface,HTMLDialogElement.returnValue,HTMLDialogElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Dialog box/default style subset exists; modal/focus/inert algorithms are absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
html-ls:interface-member:HTMLDialogElement.closedBy:601abda4ad,webidl-member-attribute,api-surface,HTMLDialogElement.closedBy,HTMLDialogElement,,partial,Subset or graceful degradation. Check the capability matrix for exact behavior before relying on it. Dialog box/default style subset exists; modal/focus/inert algorithms are absent.,https://html.spec.whatwg.org/multipage/interactive-elements.html
